id,tclase
512,OFF
24849,NON
6326,NON
16598,NON
36663,NON
2964,NON
4681,OFF
54258,NON
605,NON
48528,OFF
49620,NON
532,NON
52204,NON
8521,NON
57575,NON
30221,NON
15504,NON
34778,NON
56612,NON
25685,NON
5108,NON
19271,NON
25189,NON
13740,OFF
17708,NON
44971,NON
17239,OFF
35614,NON
28305,NON
47840,NON
24862,NON
15816,NON
52019,NON
1728,NON
50308,NON
46219,NON
58614,OFF
19859,NON
18626,OFF
25733,NON
10998,OFF
4873,NON
27421,NON
23737,NON
48173,NON
32245,NON
46295,NON
12392,NON
55260,NON
9450,NON
19512,NON
38037,NON
51935,NON
50020,NON
16228,NON
9240,OFF
6017,NON
22715,NON
34966,NON
43144,OFF
6503,OFF
25056,OFF
42183,NON
45831,NON
44022,NON
57913,NON
53088,NON
55934,NON
39138,NON
46249,NON
5223,NON
3126,NON
21872,NON
13901,NON
23476,NON
1622,OFF
50063,NON
56379,NON
54918,NON
4689,NON
37044,NON
48634,NON
53374,OFF
36419,NON
45183,OFF
4663,NON
422,NON
54391,NON
24747,NON
4684,NON
7984,NON
44408,NON
50756,NON
32734,NON
26983,NON
12845,NON
39269,NON
36064,NON
30698,NON
31895,NON
34606,OFF
4369,NON
6081,NON
41340,NON
32368,NON
41610,NON
31030,OFF
55893,OFF
25713,OFF
44692,NON
52387,NON
41255,NON
26347,NON
12152,NON
474,NON
50845,NON
41424,NON
29376,NON
51927,NON
20747,OFF
42241,NON
39955,NON
21926,NON
59033,NON
45961,NON
49759,OFF
3693,NON
56526,OFF
28198,NON
5646,NON
35772,NON
51051,NON
32915,NON
2337,NON
24756,NON
30541,NON
29839,NON
5346,NON
56235,NON
20564,NON
37694,NON
22590,OFF
29522,NON
46715,NON
33904,NON
12403,NON
56094,NON
48554,NON
28009,NON
25537,NON
29063,NON
20296,NON
46445,NON
11977,NON
37725,OFF
34524,NON
33477,NON
9110,NON
38634,OFF
25362,NON
57484,OFF
52836,NON
5008,OFF
3385,NON
40928,NON
5057,NON
16887,NON
23079,NON
27956,NON
54178,NON
46695,NON
23096,NON
40510,OFF
24453,OFF
10794,NON
10033,NON
41304,NON
19103,NON
2713,NON
1876,NON
15815,OFF
8480,NON
7303,NON
26517,NON
19867,NON
43870,NON
3201,NON
18518,NON
57955,NON
22151,NON
26335,NON
50410,OFF
33203,NON
44383,NON
23015,NON
6692,NON
31701,NON
33351,NON
6666,NON
33618,NON
19133,NON
7308,NON
45203,NON
4768,OFF
55877,NON
30283,NON
46370,OFF
58768,OFF
19794,OFF
45011,NON
8955,NON
39981,OFF
7428,NON
36609,OFF
56313,NON
25820,NON
1442,NON
38997,NON
55944,NON
39307,NON
53413,NON
19649,NON
24140,NON
1330,NON
6905,NON
22886,NON
50134,NON
1264,NON
56807,OFF
9094,NON
10383,NON
22748,OFF
32546,NON
39890,NON
39460,NON
40109,NON
19081,OFF
45716,NON
938,NON
59747,NON
6712,OFF
14678,NON
49196,NON
25654,NON
8127,NON
59329,NON
10547,NON
54605,NON
45539,NON
38111,NON
4909,NON
15659,NON
17461,NON
51236,NON
37914,NON
3727,NON
30828,NON
22201,NON
37016,NON
55485,NON
12461,OFF
31974,NON
16807,NON
13814,OFF
56972,NON
35298,NON
741,NON
20400,NON
31679,NON
24974,NON
16852,NON
52643,NON
45409,NON
26588,NON
55405,NON
7894,NON
11930,NON
37664,NON
34956,NON
50628,NON
1601,NON
53151,NON
43036,NON
6121,NON
10918,NON
25325,NON
186,NON
44566,NON
59741,NON
19187,NON
52448,NON
24501,NON
43653,NON
35411,NON
947,NON
5498,NON
13494,NON
51967,NON
42294,NON
14507,NON
42033,OFF
9896,NON
56082,NON
18714,NON
44310,OFF
2122,NON
54634,OFF
43753,OFF
22496,NON
5622,NON
52710,NON
24713,NON
59435,NON
58281,NON
46730,NON
4044,NON
41111,NON
43109,NON
20302,NON
30137,NON
51894,OFF
53690,NON
50799,NON
37650,NON
46858,NON
58856,NON
33034,OFF
43263,NON
23711,NON
16592,NON
15268,NON
1859,NON
33699,NON
28262,NON
47424,NON
17061,NON
5386,OFF
2021,NON
41030,NON
33790,NON
59444,NON
14697,NON
1760,NON
7794,NON
30900,NON
45957,NON
10417,NON
22189,NON
49708,NON
24489,NON
18588,NON
10993,NON
8888,NON
43103,NON
15045,OFF
6643,OFF
28855,OFF
832,NON
19406,NON
56675,NON
33260,NON
6983,NON
30051,NON
50183,NON
25299,NON
30229,NON
17184,NON
58977,OFF
12499,OFF
13698,NON
24611,NON
5690,NON
44244,NON
19088,NON
27883,NON
53020,NON
25587,NON
48575,NON
21743,NON
48311,NON
35527,NON
57053,NON
16698,NON
29037,NON
11512,NON
32343,NON
20252,NON
30841,NON
59587,NON
44570,NON
54372,NON
48334,OFF
1686,NON
26477,NON
36415,NON
2423,NON
18649,NON
46476,OFF
23852,NON
30117,NON
8108,NON
55038,NON
32353,OFF
11356,NON
45321,NON
14422,NON
52575,NON
242,NON
34139,NON
5449,NON
24970,NON
54348,NON
45438,NON
23232,NON
26610,NON
16529,NON
26519,NON
59244,NON
6860,NON
13584,NON
55278,OFF
55275,NON
30046,NON
31498,OFF
11988,NON
39169,NON
7033,NON
15708,NON
5703,NON
43128,NON
50244,NON
33646,NON
30320,NON
24216,NON
52503,NON
2739,NON
56231,NON
19311,NON
6544,OFF
31808,OFF
53439,OFF
40755,NON
5717,NON
3099,NON
21079,NON
57000,NON
42296,NON
6064,NON
52401,NON
22935,NON
30998,NON
21966,NON
2639,NON
14349,NON
54880,NON
7417,OFF
6739,NON
39060,NON
10433,NON
33462,NON
31692,NON
31387,NON
19928,NON
27253,NON
9217,NON
25043,NON
27205,NON
57174,NON
48883,NON
26324,NON
14172,NON
37087,NON
26287,NON
24817,NON
22538,NON
4721,OFF
9854,NON
57721,NON
18692,OFF
1551,NON
29994,NON
13067,NON
9783,NON
14213,NON
14627,OFF
42688,NON
49067,NON
51244,OFF
55685,NON
40435,NON
52002,NON
8516,OFF
16173,NON
1240,NON
30282,NON
47202,NON
14805,NON
7192,NON
16671,NON
7704,NON
10350,NON
32518,NON
48050,NON
16126,NON
13894,NON
45516,NON
2778,OFF
36876,NON
57427,NON
7146,OFF
15111,OFF
37706,NON
23006,NON
27070,NON
17219,NON
13401,OFF
22056,NON
26762,NON
46176,NON
26904,NON
54925,NON
17772,OFF
3236,NON
50062,NON
12487,NON
9037,NON
30843,NON
8033,OFF
7387,NON
21855,NON
43349,NON
38533,OFF
19942,OFF
52271,NON
44792,NON
8727,NON
36923,NON
49728,NON
10164,NON
53956,NON
20109,OFF
21811,NON
10199,NON
46288,NON
33116,NON
6138,NON
9316,NON
12534,NON
26551,NON
38238,OFF
54595,NON
4441,OFF
29285,NON
55224,NON
14978,NON
46141,NON
12013,NON
12552,NON
29759,NON
19015,NON
22532,NON
24591,NON
41736,OFF
11090,NON
11194,NON
41384,OFF
17155,NON
57634,NON
59068,NON
59920,NON
29336,NON
12519,NON
53007,NON
17331,NON
9189,NON
8596,NON
50351,NON
26980,OFF
13872,NON
31243,NON
25840,NON
26068,NON
54358,NON
2252,NON
30890,NON
39272,NON
23282,NON
42667,NON
25669,NON
36804,NON
33880,NON
17212,OFF
4756,NON
28230,NON
15583,NON
5779,NON
55191,NON
19257,NON
16658,NON
40366,NON
24632,NON
59019,NON
20659,NON
49493,NON
4646,OFF
19332,NON
2148,NON
23815,NON
59468,NON
14763,NON
13780,NON
7188,NON
25632,NON
31338,OFF
16512,NON
17328,NON
6663,NON
42978,OFF
15740,NON
51411,NON
5554,NON
36988,NON
35842,NON
24396,OFF
28068,OFF
14323,NON
40077,NON
30519,NON
23913,NON
27963,NON
29980,NON
7615,OFF
49122,NON
8630,NON
9711,NON
18722,NON
15876,NON
20539,NON
15358,NON
28409,NON
16230,NON
26632,NON
55477,NON
17324,NON
29316,NON
52370,NON
416,NON
43039,NON
56543,OFF
53009,NON
41926,NON
20860,NON
22966,NON
29116,NON
29878,OFF
28155,OFF
55352,NON
46138,NON
52078,NON
4101,NON
54665,OFF
47931,NON
32115,NON
38729,NON
7156,NON
764,NON
56056,NON
13575,NON
40899,NON
17063,NON
34096,NON
18332,NON
18927,NON
16474,NON
48354,NON
17386,NON
50919,NON
6606,NON
10927,NON
5092,NON
49892,NON
28363,OFF
42702,NON
55355,NON
55471,NON
13491,NON
30177,NON
44718,NON
26163,NON
19833,OFF
58706,NON
29961,NON
11367,OFF
11608,NON
38446,NON
52014,NON
32190,NON
28052,NON
2981,OFF
40304,NON
59910,NON
29395,NON
59760,NON
2251,NON
30445,NON
56865,NON
56382,NON
37144,NON
57233,NON
35488,OFF
26981,NON
3784,NON
43752,NON
21354,OFF
10860,NON
2716,OFF
53187,NON
8189,NON
3511,NON
24993,NON
47105,NON
50148,NON
56769,NON
58543,NON
2310,NON
50227,NON
8611,NON
43990,OFF
17967,OFF
1543,NON
10504,NON
59569,NON
18680,NON
31446,NON
2650,NON
560,NON
11313,NON
27167,NON
14181,NON
7521,NON
51241,NON
7576,NON
18732,NON
20693,NON
55345,NON
25714,NON
23793,NON
31082,NON
11267,NON
27394,NON
12773,NON
20538,OFF
37046,NON
8915,NON
45466,NON
8829,NON
57463,NON
18780,NON
9913,NON
42259,NON
14896,NON
17530,NON
36341,NON
26978,NON
36828,NON
36298,NON
25338,NON
25656,NON
34556,NON
19424,NON
35345,NON
34163,NON
31985,OFF
785,NON
29615,NON
55111,NON
15785,NON
8876,NON
59643,OFF
15364,NON
51531,NON
313,NON
34085,NON
13121,NON
38208,NON
55897,NON
38303,NON
11906,NON
27973,NON
48602,NON
14487,NON
58303,NON
53216,OFF
34086,NON
20903,NON
45012,OFF
52684,NON
56767,NON
44471,NON
32395,NON
16654,NON
14165,NON
23164,NON
7014,OFF
49569,NON
4613,OFF
30729,NON
15116,NON
11667,NON
53714,NON
26572,NON
52194,OFF
29939,NON
8039,NON
46734,NON
16341,NON
27546,NON
51996,NON
38708,NON
1372,NON
56226,NON
14682,NON
9952,NON
36783,NON
52167,NON
30808,NON
9446,NON
58351,NON
39401,NON
11783,NON
36736,NON
42186,NON
53573,NON
41797,NON
44123,NON
28190,OFF
4204,NON
40644,NON
46735,NON
19425,NON
8926,NON
9207,NON
2563,NON
18540,NON
25231,OFF
37812,NON
36377,OFF
43789,NON
13808,OFF
29929,OFF
18377,NON
53422,OFF
55366,NON
11996,OFF
2841,NON
1985,NON
45733,NON
3352,NON
50649,NON
58949,NON
4631,NON
30419,NON
7239,NON
38199,NON
21176,NON
39622,NON
3937,OFF
56911,NON
56017,NON
22578,NON
23928,NON
3158,NON
47634,NON
37948,NON
55476,NON
55936,NON
3899,NON
58229,NON
12632,NON
37865,OFF
41182,NON
22942,OFF
28960,NON
24277,NON
9720,NON
49207,NON
42243,NON
27599,NON
10008,NON
15717,NON
9623,OFF
54887,NON
59881,NON
6312,NON
1911,NON
26695,NON
21965,NON
18579,NON
2028,NON
19142,NON
52230,NON
3748,NON
25540,NON
27828,NON
48233,NON
49906,OFF
40478,NON
54870,NON
34476,NON
41674,OFF
44687,NON
32191,NON
44339,NON
17003,NON
27006,NON
6099,OFF
11450,NON
45490,NON
14990,NON
40431,NON
6505,NON
4986,NON
1430,OFF
21077,NON
56343,OFF
23615,NON
1136,NON
44726,OFF
41571,NON
26549,NON
16520,NON
42861,NON
37381,NON
19998,NON
32580,NON
59582,NON
7709,NON
29542,NON
38407,NON
305,NON
35637,NON
6203,NON
12143,OFF
18964,NON
4459,NON
27869,NON
43188,NON
10167,NON
19198,OFF
10337,NON
6733,NON
28449,NON
23415,OFF
15286,NON
42797,NON
15174,OFF
18787,OFF
39701,NON
4102,NON
41151,NON
1480,NON
5151,NON
11364,NON
46372,NON
18319,NON
34370,NON
29971,NON
18382,NON
38883,NON
28105,NON
41274,NON
1630,NON
14550,NON
56652,OFF
21792,NON
18502,NON
34911,NON
36873,NON
8822,NON
13813,NON
14617,NON
28352,OFF
22225,NON
8675,NON
37347,NON
39189,NON
2847,NON
21771,OFF
25309,OFF
507,NON
58520,NON
24448,NON
31508,NON
14384,NON
31300,NON
39415,NON
47832,NON
50182,NON
42271,NON
19117,NON
8228,NON
39830,NON
46535,NON
50330,OFF
54141,NON
45147,NON
45091,NON
35583,NON
47649,NON
25468,OFF
3179,NON
28896,NON
46879,NON
38989,NON
34747,NON
23399,NON
23874,NON
22306,NON
34244,NON
52310,NON
24949,NON
12878,NON
38781,NON
51758,OFF
19954,NON
15322,NON
14928,NON
33199,NON
8252,NON
24313,OFF
9367,NON
59478,NON
24036,NON
50812,OFF
37078,NON
23527,NON
11149,NON
25886,NON
5095,NON
36549,NON
43021,NON
34490,NON
47484,NON
56481,NON
15452,NON
7450,OFF
55491,NON
34357,NON
55339,NON
12269,NON
26342,OFF
12994,OFF
40529,NON
17339,OFF
19209,NON
27903,NON
32574,NON
20161,NON
29495,NON
57160,NON
55948,NON
43281,NON
16862,NON
48759,NON
3224,NON
21795,NON
6255,NON
53301,NON
39252,NON
49324,OFF
5634,NON
42342,NON
10192,NON
58486,NON
55994,NON
22651,NON
30263,NON
23203,NON
10809,NON
4095,NON
26161,NON
1787,NON
14366,NON
3735,NON
38662,NON
38454,NON
26903,NON
12880,NON
31454,NON
4454,NON
21152,NON
11591,NON
40310,NON
12191,OFF
32452,OFF
47719,OFF
37982,OFF
53645,NON
25740,NON
47864,NON
6406,NON
51689,OFF
28558,NON
54374,NON
47803,NON
3882,NON
36476,NON
22812,NON
30072,NON
10946,NON
44950,NON
57939,NON
7553,NON
16321,NON
17278,OFF
83,NON
21598,NON
30294,NON
35063,NON
12548,OFF
46991,OFF
55249,NON
52026,NON
49243,NON
13618,NON
23605,NON
32097,NON
1023,NON
49088,NON
33701,NON
40534,NON
25995,NON
22123,NON
59799,NON
35574,NON
32668,NON
54956,NON
6315,NON
20898,NON
5950,OFF
1885,NON
21190,NON
34712,NON
13061,NON
26842,NON
50119,NON
39225,NON
58912,OFF
52373,NON
24716,NON
5976,NON
52457,NON
23536,NON
5635,NON
51009,OFF
42453,NON
55769,NON
37008,NON
55912,OFF
45982,NON
9564,NON
39391,NON
57921,NON
9041,NON
13708,NON
32428,OFF
48653,OFF
59431,OFF
56876,NON
53195,NON
26907,NON
57026,NON
39908,NON
45164,NON
30484,NON
2654,NON
59675,NON
20241,NON
14206,NON
25370,NON
36002,NON
7026,NON
58452,NON
21540,OFF
28989,NON
51098,NON
4914,NON
12523,NON
28415,OFF
37808,OFF
175,NON
7986,NON
900,NON
34364,NON
9219,NON
52598,NON
40547,NON
48650,NON
35717,NON
47724,NON
20279,NON
18767,NON
20469,NON
20477,NON
26147,NON
13402,NON
24032,NON
43129,NON
26307,NON
18175,NON
48487,OFF
5987,NON
4126,NON
35680,NON
41264,NON
12518,NON
12904,NON
27195,NON
44500,NON
6249,NON
59209,NON
16218,NON
51130,NON
2786,NON
43108,NON
28678,NON
28394,OFF
21100,NON
11662,NON
38283,OFF
4159,NON
36501,NON
38396,OFF
1413,NON
22861,NON
9504,NON
49823,NON
21808,NON
52410,NON
25689,NON
56867,NON
24972,NON
4517,NON
19972,OFF
19284,NON
37518,NON
39065,NON
9108,NON
2407,NON
29162,OFF
9740,NON
35474,NON
48208,OFF
2769,OFF
1820,NON
10827,OFF
54284,NON
4365,NON
28151,NON
47833,OFF
45578,NON
30608,NON
159,NON
52515,NON
21531,NON
26590,NON
30167,NON
21202,OFF
8246,NON
1340,NON
45155,NON
43277,OFF
7061,NON
58444,NON
12159,NON
34532,OFF
32114,OFF
37085,NON
21839,OFF
30549,NON
42926,OFF
33452,NON
19918,NON
37145,NON
16727,NON
53822,NON
26759,NON
35776,NON
32884,NON
40703,NON
22800,NON
36488,NON
6594,NON
9101,NON
50726,NON
47053,NON
2629,NON
52015,NON
1019,NON
8662,NON
39345,NON
6595,NON
45228,OFF
51604,NON
38369,NON
4243,OFF
49267,OFF
17672,NON
6710,NON
51899,OFF
53385,NON
52555,NON
41942,NON
16572,NON
11359,NON
21761,NON
53845,OFF
13307,NON
2998,OFF
888,NON
26428,OFF
28335,NON
58405,NON
9365,NON
45926,NON
30326,NON
18597,OFF
11980,NON
28041,NON
39240,NON
4240,OFF
8210,NON
47600,NON
57297,NON
32870,OFF
23522,NON
31107,NON
14470,NON
56658,NON
12570,NON
34414,NON
1959,NON
51102,NON
48889,NON
758,NON
32117,NON
1281,NON
3321,NON
50072,NON
26192,NON
20408,NON
41713,NON
18176,OFF
11561,OFF
38404,NON
36296,OFF
3220,NON
611,NON
16606,NON
55217,NON
34023,NON
22004,NON
7955,OFF
57742,NON
57694,NON
43331,NON
43690,NON
26210,NON
18016,OFF
29057,NON
35015,NON
41195,NON
58583,NON
22420,NON
1917,NON
49044,NON
56427,NON
45933,OFF
11628,NON
31147,NON
56472,NON
21013,NON
13391,NON
53995,NON
373,NON
34673,NON
35407,NON
43479,NON
30618,NON
8889,NON
39105,NON
19872,NON
11973,NON
43160,NON
11898,NON
31712,NON
30332,NON
1500,NON
22351,NON
4712,NON
20514,NON
22612,NON
48328,NON
45560,NON
48189,NON
34311,NON
56607,NON
11895,NON
31232,NON
3132,NON
49632,NON
58953,OFF
30996,NON
7962,NON
37487,NON
31812,OFF
3227,NON
38595,OFF
6167,NON
58190,NON
39419,NON
38397,NON
26039,NON
58034,OFF
53363,NON
22245,NON
45302,OFF
43512,NON
38753,NON
50452,NON
31885,OFF
44349,NON
5513,NON
26601,NON
37315,NON
9936,NON
17922,NON
34881,NON
55011,OFF
59492,NON
41862,NON
1069,NON
32996,NON
9469,NON
18652,OFF
33005,NON
33890,NON
39316,NON
13823,NON
49099,OFF
32847,NON
38861,NON
43356,OFF
31017,NON
58257,NON
59712,NON
16682,NON
7474,NON
50797,NON
23281,NON
19795,NON
16706,OFF
22443,NON
57829,NON
21640,NON
50535,OFF
2235,NON
21429,NON
2747,OFF
931,NON
12327,NON
34701,NON
13932,NON
49766,NON
28583,NON
21523,NON
44327,OFF
50502,NON
14558,NON
59928,OFF
15929,NON
24689,NON
59774,OFF
33850,NON
47269,NON
26953,NON
29273,NON
16340,NON
19816,NON
9193,NON
33454,NON
77,NON
5484,NON
14574,NON
14057,OFF
8234,NON
9064,OFF
45376,NON
17717,NON
16869,NON
56010,NON
40687,NON
13361,NON
14058,NON
16215,NON
49229,NON
37562,NON
6812,OFF
22673,NON
38386,NON
50715,NON
36028,NON
49625,NON
42188,NON
55142,NON
9710,NON
49422,NON
41210,NON
8925,OFF
18822,NON
3638,NON
33793,NON
46989,OFF
54144,NON
46931,NON
12561,NON
44027,OFF
41694,OFF
55348,NON
9093,OFF
43250,NON
8016,OFF
1541,NON
32547,NON
3552,NON
32863,NON
37693,NON
29570,NON
14669,OFF
46454,NON
6695,NON
13042,NON
3420,OFF
31329,NON
49255,NON
59327,NON
5480,NON
11813,NON
2118,NON
42085,NON
47510,NON
49868,NON
48834,NON
50341,OFF
46483,NON
30936,NON
7833,NON
9931,NON
55975,NON
28826,NON
15533,NON
20523,NON
53221,OFF
59057,NON
43538,NON
794,NON
5421,NON
2370,OFF
30281,NON
31717,NON
678,OFF
9261,NON
50772,NON
50137,NON
6904,OFF
16481,NON
29670,NON
36985,NON
16030,NON
50940,NON
7353,NON
13766,NON
41846,OFF
15450,NON
49431,NON
44814,NON
9256,NON
56356,NON
28180,NON
44678,NON
27583,NON
898,NON
56111,NON
19669,OFF
32446,NON
33783,NON
28300,NON
15339,NON
12675,NON
14812,NON
11430,NON
27603,NON
15389,NON
19038,NON
2727,NON
13530,NON
18389,NON
38429,NON
56127,NON
42508,OFF
53937,NON
48023,NON
11003,NON
8574,NON
37625,NON
54737,OFF
49662,NON
27264,NON
34987,NON
4072,OFF
25166,OFF
29718,NON
36537,OFF
40055,NON
12643,NON
1638,NON
2575,OFF
53037,NON
2104,NON
31417,NON
32274,NON
23029,NON
18462,OFF
15581,NON
52494,NON
50115,NON
34211,NON
27794,NON
33970,OFF
25842,NON
5886,NON
53725,NON
9267,NON
21160,NON
1841,NON
14327,NON
31821,NON
18,NON
56752,OFF
51455,OFF
36375,NON
56766,NON
34454,OFF
17649,NON
28881,NON
10761,NON
2224,NON
49419,NON
31071,NON
55214,NON
33147,OFF
52929,NON
22135,OFF
967,NON
56755,NON
30899,NON
3986,NON
18330,NON
58638,NON
26259,NON
3631,NON
49165,NON
26932,NON
43380,NON
5823,NON
13176,NON
14538,NON
44945,NON
28138,NON
54866,NON
16309,NON
23567,NON
18071,NON
59929,NON
48184,NON
27884,NON
43454,NON
19708,NON
58003,NON
59479,NON
21919,NON
38255,NON
13772,NON
19282,NON
51489,NON
14042,NON
9551,NON
27103,NON
19582,NON
44614,OFF
7220,NON
49418,NON
54427,NON
43123,NON
59947,NON
22249,NON
17779,NON
14577,OFF
56069,NON
21544,NON
28771,NON
58160,OFF
7624,NON
52183,NON
13540,NON
47290,NON
44374,NON
49297,NON
50015,NON
17115,NON
43390,NON
41359,NON
28244,NON
47240,NON
55323,NON
44360,NON
5180,NON
28130,NON
15067,NON
17865,NON
47368,NON
11103,NON
51141,NON
7155,NON
53376,NON
54703,NON
44160,NON
38584,NON
29661,NON
49138,NON
34936,NON
8157,NON
41078,NON
51047,NON
4112,NON
1842,NON
12813,NON
38720,NON
54422,NON
55933,NON
13016,NON
20561,NON
16724,NON
4310,NON
15374,NON
43241,NON
23545,NON
17075,NON
38548,NON
41934,OFF
35142,NON
53153,NON
732,NON
31466,NON
28096,NON
31273,NON
24956,NON
42112,NON
53566,NON
7897,NON
1825,NON
12766,NON
55257,OFF
709,NON
26641,NON
19392,OFF
49667,NON
41765,NON
24722,NON
58677,NON
23513,NON
12060,NON
13020,NON
1775,NON
38425,NON
18898,NON
4416,OFF
34609,OFF
30203,NON
35615,NON
19358,NON
45460,OFF
14510,NON
17314,NON
52770,NON
18170,NON
41807,NON
6448,NON
3563,NON
59924,NON
17681,NON
12221,NON
52458,NON
23600,NON
23589,NON
57875,OFF
56926,NON
1788,NON
2826,NON
14348,NON
18725,NON
3067,NON
19862,NON
14818,OFF
9000,OFF
47281,OFF
17143,NON
25461,NON
55281,NON
59838,NON
26528,NON
47377,NON
10492,NON
39818,NON
52107,OFF
4424,OFF
42045,NON
19473,NON
36572,NON
2784,NON
49714,NON
16011,NON
34737,NON
53991,NON
32633,OFF
47177,NON
53136,OFF
51418,NON
51342,NON
4498,NON
46976,NON
27977,NON
45388,NON
22646,OFF
53545,NON
52649,NON
40678,NON
38810,NON
44925,NON
31567,NON
39585,NON
2929,NON
1752,NON
50578,NON
4569,NON
18097,NON
27578,NON
12098,NON
35472,NON
27426,OFF
8938,NON
57803,NON
17374,NON
7620,NON
1013,NON
31590,NON
31816,OFF
11836,NON
6407,NON
2271,NON
30418,NON
41144,NON
36067,NON
58929,NON
53420,NON
2164,OFF
15050,NON
56057,NON
49548,NON
28747,OFF
10354,NON
32164,NON
29202,NON
6146,NON
58943,NON
20069,NON
35608,NON
19070,NON
25011,NON
23665,NON
52745,NON
3337,NON
15908,OFF
33123,NON
57390,NON
25313,NON
30913,NON
2606,NON
38643,NON
15768,NON
23598,NON
54618,NON
21158,NON
52109,NON
52545,NON
38008,NON
43487,NON
24225,NON
13847,NON
35250,NON
598,NON
31360,NON
51465,NON
34048,NON
40044,NON
32157,NON
28901,NON
31092,NON
37235,NON
37299,NON
30538,NON
18067,NON
5627,NON
42757,NON
40581,NON
34339,NON
32098,NON
21359,NON
55424,NON
9269,NON
41638,NON
38876,NON
20203,NON
6290,NON
7922,NON
31139,OFF
53892,NON
21393,OFF
14212,NON
49094,NON
40034,NON
17833,OFF
35809,NON
24831,NON
57437,OFF
25176,NON
48029,NON
51070,NON
58872,NON
40536,NON
6176,NON
52056,OFF
39816,NON
44149,NON
29679,NON
25965,NON
36080,NON
29504,NON
41257,NON
49872,NON
36975,NON
26211,NON
51457,NON
32317,NON
13961,NON
24190,NON
16929,NON
5164,NON
22257,NON
9120,NON
8532,NON
32954,NON
30184,NON
43361,NON
35953,NON
27292,NON
48100,NON
48324,NON
20665,NON
28742,NON
43135,NON
30960,NON
47241,NON
36888,NON
33206,NON
53871,NON
5571,NON
25098,NON
9655,OFF
7518,NON
56449,NON
27474,OFF
26973,OFF
31840,NON
34626,NON
34489,NON
18624,NON
30879,NON
58610,NON
50789,NON
18302,OFF
13370,NON
21104,NON
56188,NON
37595,NON
10474,OFF
46143,NON
6423,NON
17229,NON
31269,NON
14584,NON
39439,NON
48616,NON
55520,NON
36926,NON
21027,NON
55076,NON
11140,NON
2357,NON
40874,NON
29019,NON
56879,NON
9571,NON
33892,NON
40636,NON
18968,NON
46821,NON
8152,OFF
20940,OFF
32364,NON
49294,OFF
28812,NON
19686,NON
50523,NON
53201,NON
58064,NON
34254,NON
14641,OFF
47043,NON
31051,NON
8286,NON
35941,OFF
58142,OFF
19252,NON
41448,NON
41161,NON
36684,NON
53312,NON
28634,NON
20763,OFF
44194,NON
33307,NON
40029,NON
56935,NON
39929,OFF
38248,NON
40344,NON
42163,NON
35267,NON
45535,OFF
14721,NON
42449,NON
23149,NON
18126,NON
13658,NON
19005,NON
56927,NON
22655,NON
20618,NON
674,NON
26820,NON
17403,NON
58493,NON
27148,NON
27747,NON
29899,NON
55621,OFF
20023,NON
35926,NON
5801,NON
20077,NON
39790,NON
16649,NON
1120,NON
47873,NON
40298,NON
8201,NON
21069,NON
24436,NON
49220,NON
31608,NON
48745,OFF
17285,NON
20149,NON
45016,NON
5338,NON
45065,NON
37964,NON
1689,NON
36023,NON
8672,NON
18491,NON
16639,NON
499,NON
13036,NON
11402,NON
10294,NON
53472,NON
15434,NON
48122,OFF
35631,OFF
16409,NON
55192,OFF
37507,NON
58946,NON
15292,NON
27729,NON
56569,NON
13404,OFF
11474,NON
20716,NON
13874,NON
13539,NON
57965,OFF
3519,NON
31181,NON
29726,NON
21781,NON
52189,OFF
1805,NON
11793,NON
46648,NON
34354,NON
14754,NON
2185,NON
9255,NON
50128,NON
58183,NON
23863,NON
38654,OFF
29068,OFF
30285,OFF
49800,NON
59278,NON
44603,NON
13111,NON
22325,OFF
36205,NON
4431,NON
34851,NON
57627,NON
33725,NON
34684,NON
30026,NON
44106,NON
3095,NON
12910,NON
52717,NON
48869,NON
4853,OFF
48276,NON
36322,NON
6066,OFF
17462,NON
55453,NON
19304,NON
23899,NON
43158,NON
49810,OFF
18453,NON
119,NON
17088,NON
118,NON
2667,NON
7841,NON
13968,NON
18988,NON
21671,NON
22986,NON
31031,OFF
46693,NON
22226,NON
31535,NON
27007,OFF
32491,NON
54402,NON
12204,NON
5767,OFF
54975,NON
57439,NON
44450,NON
41194,NON
33622,NON
49488,NON
59383,NON
56072,NON
50113,NON
23758,NON
43926,NON
27258,NON
2270,NON
34174,NON
40247,NON
5589,NON
33079,NON
1186,OFF
44742,OFF
8703,NON
12208,NON
2977,NON
56624,NON
40329,NON
16467,NON
53663,NON
14772,OFF
58247,NON
51626,NON
31244,NON
55498,NON
2952,NON
24358,NON
28703,NON
31653,NON
13289,NON
52662,NON
51823,NON
28839,NON
41935,OFF
58546,NON
10734,NON
5620,NON
30649,NON
17654,NON
26189,NON
608,NON
35254,NON
24149,OFF
58274,NON
25127,NON
22944,OFF
9479,NON
42611,NON
11797,NON
44207,NON
6229,NON
8100,NON
28608,NON
52669,NON
17135,NON
49898,NON
24147,NON
57182,NON
49877,NON
44434,NON
55183,NON
51831,OFF
3798,NON
18547,OFF
33222,NON
36563,NON
50415,NON
40844,NON
5282,NON
17905,NON
22845,NON
10214,OFF
32032,NON
47306,NON
30276,NON
34849,NON
12722,OFF
31143,NON
54447,NON
30207,NON
7510,NON
56535,NON
54540,NON
55825,NON
5847,NON
59504,OFF
9375,NON
5482,NON
50176,NON
27522,OFF
44119,OFF
46868,OFF
